DISPLAYSEQ,JFAGYCODE,JPTERM,JPKANA,ENTERM,LEVEL,MAINFLAG,GUIDELINE,CXGCATEGORY,RECORDDATE,ENDDATE
1,D9M000000000,非食品・非医薬品,ひしょくひん・ひいやくひん,Non-food non-medication,1,1,,0,00000000,99999999
2,D9F000000000,動物,どうぶつ,Animals,1,1,,0,00000000,99999999
3,D9N000000000,鳥類,ちょうるい,Birds,1,1,,0,00000000,99999999
4,00F,アヒル,あひる,Duck,1,1,1,0,00000000,99999999
5,J9FA00000000,アヒル羽毛,あひるうもう,Duck feathers,2,1,,0,00000000,99999999
6,J9FA11000000,オウム,おうむ,Parrot,3,,,0,00000000,99999999
7,J9FA12000000,オウム羽毛,おうむうもう,Parrot feathers,3,1,,0,00000000,99999999
8,J9FA12000011,ガチョウ,がちょう,Goose,6,,1,0,00000000,99999999
9,J9FA13000000,ガチョウ羽毛,がちょううもう,Goose feathers,3,1,,0,00000000,99999999
10,J9FA13000011,カナリヤ,かなりや,Canary,6,,,0,00000000,99999999
11,J9FA13000012,カナリヤ羽毛,かなりやうもう,Canary feathers,6,,,0,00000000,99999999
12,J9FA14000000,ニワトリ,にわとり,Chicken,3,1,,0,00000000,99999999
13,J9FA14000011,ニワトリ羽毛,にわとりうもう,Chicken feathers,6,,1,0,00000000,99999999
14,J9FA14000012,セキセイインコ,せきせいいんこ,Budgerigar,6,,,0,00000000,99999999
15,J9FA15000000,セキセイインコ羽毛,せきせいいんこうもう,Budgerigar feathers,3,1,1,0,00000000,99999999
16,J9FA15000011,セキセイインコのふん,せきせいいんこのふん,Budgerigar feces,6,,,0,00000000,99999999
17,J9FA15000012,セキセイインコ血清蛋白,せきせいいんこけっせいたんぱく,Budgerigar serum protein,6,,1,0,00000000,99999999
18,J9FA15000013,ハト,はと,Pigeon,6,,1,0,00000000,99999999
19,J9FA15000014,ハトのふん,はとのふん,Pigeon feces,6,,1,0,00000000,99999999
20,J9FA15000015,鳥類（その他）,ちょうるい（そのた）,Birds (Other),6,,1,0,00000000,99999999
21,J9FA15000016,鳥類（詳細不明）,ちょうるい（しょうさいふめい）,Birds (N.O.S),6,,1,0,00000000,99999999
22,J9FA15000017,哺乳類,ほにゅうるい,Mammals,6,,,0,00000000,99999999
23,J9FA15000018,イヌ,いぬ,Dog,6,,,0,00000000,99999999
24,J9FA15110000,イヌ上皮,いぬじょうひ,Dog epithelium,4,,,0,00000000,99999999
25,J9FA15120000,イヌ皮屑,いぬひせつ,Dog dander,4,,,0,00000000,99999999
26,J9FA15120011,ウサギ,うさぎ,Rabbit,6,,,0,00000000,99999999
27,J9FA15980000,ウサギ上皮,うさぎじょうひ,Rabbit epithelium,4,,,0,00000000,99999999
28,J9FA15990000,ウサギ皮屑,うさぎひせつ,Rabbit dander,4,,,0,00000000,99999999
29,J9FA16000000,ウシ,うし,Cow,3,,,0,00000000,99999999
30,J9FA17000000,ウシ皮屑,うしひせつ,Cow dander,3,,,0,00000000,99999999
31,J9FA17000011,ウマ,うま,Horse,6,,,0,00000000,99999999
32,J9FA18000000,ウマ皮屑,うまひせつ,Horse dander,3,,,0,00000000,99999999
33,J9FA19000000,ネコ,ねこ,Cat,3,,,0,00000000,99999999
34,J9FA19000011,ネコ上皮,ねこじょうひ,Cat epithelium,6,,,0,00000000,99999999
35,J9FA19110000,ネコ皮屑,ねこひせつ,Cat dander,4,1,1,0,00000000,99999999
36,J9FA19110011,ハムスター,はむすたー,Hamster,6,,,0,00000000,99999999
37,J9FA19110012,ハムスター上皮,はむすたーじょうひ,Hamster epithelium,6,,,0,00000000,99999999
38,J9FA19120000,ヒツジ,ひつじ,Sheep,4,,,0,00000000,99999999
39,J9FA19130000,ヒツジ上皮,ひつじじょうひ,Sheep epithelium,4,,,0,00000000,99999999
40,J9FA19140000,ブタ,ぶた,Pig,4,1,1,0,00000000,99999999
41,J9FA19140011,ブタ上皮,ぶたじょうひ,Pig epithelium,6,,1,0,00000000,99999999
42,J9FA19140012,マウス,まうす,Mouse,6,,,0,00000000,99999999
43,J9FA19140013,マウス上皮,まうすじょうひ,Mouse epithelium,6,,,0,00000000,99999999
44,J9FA19140014,マウス皮屑,まうすひせつ,Mouse dander,6,,,0,00000000,99999999
45,J9FA19150000,マウス血清蛋白,まうすけっせいたんぱく,Mouse serum protein,4,,,0,00000000,99999999
46,J9FA19160000,マウス尿蛋白,まうすにょうたんぱく,Mouse urine protein,4,,,0,00000000,99999999
47,J9FA19170000,モルモット,もるもっと,Guinea pig,4,,,0,00000000,99999999
48,J9FA19180000,モルモット上皮,もるもっとじょうひ,Guinea pig epithelium,4,,,0,00000000,99999999
49,J9FA19190000,ヤギ,やぎ,Goat,4,,,0,00000000,99999999
50,J9FA19980000,ヤギ上皮,やぎじょうひ,Goat epithelium,4,,,0,00000000,99999999
51,J9FA19990000,ラット,らっと,Rat,4,,,0,00000000,99999999
52,J9FA21000000,ラット上皮,らっとじょうひ,Rat epithelium,3,1,,0,00000000,99999999
53,J9FA21000011,ラット皮屑,らっとひせつ,Rat dander,6,,,0,00000000,99999999
54,J9FA21000012,ラット血清蛋白,らっとけっせいたんぱく,Rat serum protein,6,,,0,00000000,99999999
55,J9FA21000013,ラット尿蛋白,らっとにょうたんぱく,Rat urine protein,6,,,0,00000000,99999999
56,J9FA21110000,哺乳類（その他）,ほにゅうるい（そのた）,Mammals (Other),4,1,1,0,00000000,99999999
57,J9FA21110011,哺乳類（詳細不明）,ほにゅうるい（しょうさいふめい）,Mammals (N.O.S),6,,,0,00000000,99999999
58,J9FA21110012,植物,しょくぶつ,Plants,6,1,1,0,00000000,99999999
59,J9FA21110013,イネ科,いねか,Poaceae,6,,,0,00000000,99999999
60,J9FA21110014,ハルガヤ,はるがや,False oat-grass,6,,,0,00000000,99999999
61,J9FA21110015,ギョウギシバ,ぎょうぎしば,Bermuda grass,6,,,0,00000000,99999999
62,J9FA21110016,カモガヤ,かもがや,Timothy grass,6,,,0,00000000,99999999
63,J9FA21110017,ヒロハウシノケグサ,ひろはうしのけぐさ,Orchard grass,6,1,1,0,00000000,99999999
64,J9FA21110018,ホソムギ,ほそむぎ,Ryegrass,6,,,0,00000000,99999999
65,J9FA21110019,オオアワガエリ,おおあわがえり,Italian ryegrass,6,1,1,0,00000000,99999999
66,J9FA21110021,アシ,あし,Common reed,6,,,0,00000000,99999999
67,J9FA21120000,ナガハグサ,ながはぐさ,Tall fescue,4,1,,0,00000000,99999999
68,J9FA21120011,コヌカグサ,こぬかぐさ,Barnyard grass,6,,,0,00000000,99999999
69,J9FA21120012,セイバンモロコシ,せいばんもろこし,Sorghum,6,,,0,00000000,99999999
70,J9FA21120013,コスズメノチャヒキ,こすずめのちゃひき,Annual bluegrass,6,,,0,00000000,99999999
71,J9FA21130000,ライ麦花粉,らいむぎかふん,Rye pollen,4,,,0,00000000,99999999
72,J9FA21130011,シラゲガヤ,しらげがや,Redtop,6,,,0,00000000,99999999
73,J9FA21131100,オート麦花粉,おーとむぎかふん,Oat pollen,5,,,0,00000000,99999999
74,J9FA21131200,小麦花粉,こむぎかふん,Wheat pollen,5,,,0,00000000,99999999
75,J9FA21131300,オオスズメノテッポウ,おおすずめのてっぽう,Canary grass,5,,,0,00000000,99999999
76,J9FA21131400,スズメノヒエ,すずめのひえ,Crabgrass,5,,,0,00000000,99999999
77,J9FA21131500,大麦花粉,おおむぎかふん,Barley pollen,5,,,0,00000000,99999999
78,J9FA21131600,トウモロコシ花粉,とうもろこしかふん,Corn pollen,5,,,0,00000000,99999999
79,J9FA21140000,サトウキビ,さとうきび,Sugarcane,4,,1,0,00000000,99999999
80,J9FA21141100,イネ科（その他）,いねか（そのた）,Poaceae (Other),5,,,0,00000000,99999999
81,J9FA21141200,イネ科（詳細不明）,いねか（しょうさいふめい）,Poaceae (N.O.S),5,,,0,00000000,99999999
82,J9FA21141300,草花,くさばな,Grass flowers,5,,,0,00000000,99999999
83,J9FA21150000,アオゲイトウ,あおげいとう,Amaranth,4,,,0,00000000,99999999
84,J9FA21170000,アキノキリンソウ,あきのきりんそう,Goldenrod,4,,,0,00000000,99999999
85,J9FA21180000,イソホウキ,いそほうき,Sea lavender,4,1,1,0,00000000,99999999
86,J9FA21180011,イラクサ,いらくさ,Nettle,6,,,0,00000000,99999999
87,J9FA21180012,オオブタクサ,おおぶたくさ,Giant ragweed,6,,,0,00000000,99999999
88,J9FA21190000,オカヒジキ,おかひじき,Saltwort,4,,,0,00000000,99999999
89,J9FA21210000,オナモミ,おなもみ,Cocklebur,4,,,0,00000000,99999999
90,J9FA21220000,カナムグラ,かなむぐら,Hop,4,,1,0,00000000,99999999
91,J9FA21230000,カミツレ,かみつれ,Chamomile,4,,,0,00000000,99999999
92,J9FA21980000,サクラソウ,さくらそう,Primrose,4,,,0,00000000,99999999
93,J9FA21990000,プリミン,ぷりみん,Primine,4,,,0,00000000,99999999
94,J9FA22000000,シロザ,しろざ,Lamb's quarters,3,,,0,00000000,99999999
95,J9FA22110000,タンポポ,たんぽぽ,Dandelion,4,,,0,00000000,99999999
96,J9FA22111100,チューリップ,ちゅーりっぷ,Tulip,5,,,0,00000000,99999999
97,J9FA22111200,ナタネ,なたね,Rapeseed,5,,,0,00000000,99999999
98,J9FA22111300,ニガヨモギ,にがよもぎ,Wormwood,5,,,0,00000000,99999999
99,J9FA22111400,ハマアカザ,はまあかざ,Sea beet,5,,,0,00000000,99999999
100,J9FA22980000,バラ,ばら,Rose,4,,,0,00000000,99999999
101,J9FA22990000,ヒカゲミズ,ひかげみず,Water hemlock,4,,,0,00000000,99999999
102,J9FA23000000,ヒメスイバ,ひめすいぱ,Sheep sorrel,3,,,0,00000000,99999999
103,J9FA23110000,ブタクサ,ぶたくさ,Ragweed,4,,,0,00000000,99999999
104,J9FA23120000,ブタクサモドキ,ぶたくさもどき,False ragweed,4,,,0,00000000,99999999
105,J9FA23980000,フランスギク,ふらんすぎく,Oxeye daisy,4,,,0,00000000,99999999
106,J9FA23990000,ヘラオオバコ,へらおおばこ,Plantain,4,,,0,00000000,99999999
107,J9FA24000000,ヨモギ,よもぎ,Mugwort,3,1,,0,00000000,99999999
108,J9FA24110000,ツユクサ,つゆくさ,Dayflower,4,,1,0,00000000,99999999
109,J9FA24111100,アロエベラ,あろえべら,Aloe vera,5,,,0,00000000,99999999
110,J9FA24111200,キダチアロエ,きだちあろえ,Aloe arborescens,5,,,0,00000000,99999999
111,J9FA24111300,ポトス,ぽとす,Pothos,5,,,0,00000000,99999999
112,J9FA24111400,ディフェンバキア,でぃふぇんぱきあ,Dieffenbachia,5,,,0,00000000,99999999
113,J9FA24120000,ホップ,ほっぷ,Hops,4,,,0,00000000,99999999
114,J9FA24130000,キク,きく,Chrysanthemum,4,,1,0,00000000,99999999
115,J9FA24131100,マーガレット,まーがれっと,Marguerite,5,,,0,00000000,99999999
116,J9FA24131200,ひまわり,ひまわり,Sunflower,5,,,0,00000000,99999999
117,J9FA24140000,ダリア,だりあ,Dahlia,4,,,0,00000000,99999999
118,J9FA24141200,テンサイ,てんさい,Sugar beet,5,,,0,00000000,99999999
119,J9FA24150000,ユリ,ゆり,Lily,4,,,0,00000000,99999999
120,J9FA24160000,麻,あさ,Hemp,4,,,0,00000000,99999999
121,J9FA24160011,センニンソウ,せんにんそう,Clematis,6,,,0,00000000,99999999
122,J9FA24160012,キツネノボタン,きつねのぼたん,Buttercup,6,,,0,00000000,99999999
123,J9FA24160013,トキワザクラ,ときわざくら,Evergreen cherry,6,,,0,00000000,99999999
124,J9FA24170000,オトメザクラ,おとめざくら,Maiden cherry,4,,1,0,00000000,99999999
125,J9FA24170011,カクレミノ,かくれみの,Dwarf umbrella tree,6,,,0,00000000,99999999
126,J9FA24180000,ヤツデ,やつで,Japanese aralia,4,,1,0,00000000,99999999
127,J9FA24181100,キヅタ,きづた,Ivy,5,,,0,00000000,99999999
128,J9FA24181200,草花（その他）,くさばな（そのた）,Grass flowers (Other),5,,,0,00000000,99999999
129,J9FA24181300,草花（詳細不明）,くさばな（しょうさいふめい）,Grass flowers (N.O.S),5,,,0,00000000,99999999
130,J9FA24181400,樹木,じゅもく,Trees,5,,,0,00000000,99999999
131,J9FA24181500,カユプテ,かゆぷて,Cajeput,5,,,0,00000000,99999999
132,J9FA24181600,アカシヤ,あかしや、あかしあ,Acacia,5,,,0,00000000,99999999
133,J9FA24190000,ウルシ,うるし,Lacquer tree,4,1,1,0,00000000,99999999
134,J9FA24191100,ウルシオール,うるしおーる,Urushiol,5,,,0,00000000,99999999
135,J9FA24191200,ヤマハゼ,やまはぜ,Japanese wax tree,5,,,0,00000000,99999999
136,J9FA24210000,ハゼノキ,はぜのき,Wax tree,4,,,0,00000000,99999999
137,J9FA24220000,オオバヤシャブシ,おおばやしゃぶし,Japanese green alder,4,,,0,00000000,99999999
138,J9FA24230000,オリーブ,おりーぶ,Olive,4,,,0,00000000,99999999
139,J9FA24240000,カエデ,かえで,Maple,4,,,0,00000000,99999999
140,J9FA24250000,カエデバスズカケノキ,かえでばすすかけのき,Plane tree,4,,,0,00000000,99999999
141,J9FA24260000,カシ,かし,Oak,4,,,0,00000000,99999999
142,J9FA24270000,ニレ,にれ,Elm,4,,,0,00000000,99999999
143,J9FA24980000,ニワトコ,にわとこ,Elderberry,4,,,0,00000000,99999999
144,J9FA24990000,クリの木,くりのき,Chestnut tree,4,,,0,00000000,99999999
145,J9FA25000000,クルミの木,くるみのき,Walnut tree,3,,,0,00000000,99999999
146,J9FA25110000,クログルミの木,くろぐるみのき,Black walnut tree,4,,,0,00000000,99999999
147,J9FA25111100,クワ,くわ,Mulberry,5,,,0,00000000,99999999
148,J9FA25120000,コナラ,こなら,Konara oak,4,,1,0,00000000,99999999
149,J9FA25130000,シナノキ,しなのき,Linden tree,4,,,0,00000000,99999999
150,J9FA25140000,シラカンバ,しらかんば,White birch,4,,,0,00000000,99999999
151,J9FA25150000,スギ,すぎ,Cedar,4,,,0,00000000,99999999
152,J9FA25151100,トネリコ,とねりこ,Ash,5,,,0,00000000,99999999
153,J9FA25151200,マツ,まつ,Pine,5,,,0,00000000,99999999
154,J9FA25151300,メスキート,めすきーと,Mesquite,5,,,0,00000000,99999999
155,J9FA25151400,ハコヤナギ,はこやなぎ,Poplar,5,,,0,00000000,99999999
156,J9FA25160000,ハシバミ,はしばみ,Hazel,4,,,0,00000000,99999999
157,J9FA25161100,ハンノキ,はんのき,Alder,5,,,0,00000000,99999999
158,J9FA25161200,ヒノキ,ひのき,Cypress,5,,,0,00000000,99999999
159,J9FA25170000,ビャクシン,びゃくしん,Juniper,4,,1,0,00000000,99999999
160,J9FA25171100,ブナ,ぶな,Beech,5,,,0,00000000,99999999
161,J9FA25171200,ペカン,ぺかん,Pecan,5,,,0,00000000,99999999
162,J9FA25171300,ホソイトスギ,ほそいとすぎ,Italian cypress,5,,,0,00000000,99999999
163,J9FA25180000,モクマオウ,もくまおう,Casuarina,4,,,0,00000000,99999999
164,J9FA25190000,ヤナギ,やなぎ,Willow,4,,,0,00000000,99999999
165,J9FA25210000,ユーカリ,ゆーかり,Eucalyptus,4,,1,0,00000000,99999999
166,J9FA25220000,ライラック,らいらっく,Lilac,4,,,0,00000000,99999999
167,J9FA25221100,フィコス,ふぃこす,Ficus,5,,,0,00000000,99999999
168,J9FA25221200,ケヤキ,けやき,Zelkova,5,,,0,00000000,99999999
169,J9FA25230000,イチョウ,いちょう,Ginkgo,4,,,0,00000000,99999999
170,J9FA25240000,タラノキ,たらのき,Aralia,4,,1,0,00000000,99999999
171,J9FA25250000,サボテン,さぼてん,Cactus Cacti,4,,,0,00000000,99999999
172,J9FA25260000,樹木（その他）,じゅもく（そのた）,Trees (Other),4,,1,0,00000000,99999999
173,J9FA25270000,樹木（詳細不明）,じゅもく（しょうさいふめい）,Trees (N.O.S),4,,1,0,00000000,99999999
174,J9FA25280000,昆虫・寄生虫,こんちゅう・きせいちゅう,Insect & parasite Insects & parasites,4,,,0,00000000,99999999
175,J9FA25290000,昆虫,こんちゅう,Insects,4,,,0,00000000,99999999
176,J9FA25310000,アシナガバチ,あしながばち,Polistes wasp,4,,1,0,00000000,99999999
177,J9FA25320000,ガ,が,Moth,4,,1,0,00000000,99999999
178,J9FA25321100,ゴキブリ,ごきぶり,Cockroach,5,,,0,00000000,99999999
179,J9FA25321200,スズメバチ,すずめばち,Wasp,5,,,0,00000000,99999999
180,J9FA25321300,スズメバチ（イエローフェイス）,すずめばち（いえろーふぇいす）,Yellow-faced wasp,5,,,0,00000000,99999999
181,J9FA25330000,スズメバチ（ホワイトフェイス）,すずめばち（ほわいとふふぇいす）,White-faced wasp,4,,1,0,00000000,99999999
182,J9FA25340000,ミツバチ,みつばち,Honeybee,4,,1,0,00000000,99999999
183,J9FA25341100,ヤブカ,やぶか,Yellow fever mosquito,5,,,0,00000000,99999999
184,J9FA25341200,ユスリカ,ゆすりか,Chironomid,5,,,0,00000000,99999999
185,J9FA25341300,ユスリカ成虫,ゆすりかせいちゅう,Adult chironomid,5,,,0,00000000,99999999
186,J9FA25350000,カイコ,かいこ,Silkworm,4,,,0,00000000,99999999
187,J9FA25360000,トビケラ,とびけら,Caddisfly,4,,,0,00000000,99999999
188,J9FA25370000,カエル,かえる,Frog,4,,1,0,00000000,99999999
189,J9FA25380000,アリ,あり,Ant,4,,1,0,00000000,99999999
190,J9FA25380011,昆虫（その他）,こんちゅう（そのた）,Insect (Other),6,,,0,00000000,99999999
191,J9FA25381100,昆虫（詳細不明）,こんちゅう（しょうさいふめい）,Insect (N.O.S),5,,,0,00000000,99999999
192,J9FA25381200,寄生虫,きせいちゅう,Parasite,5,,,0,00000000,99999999
193,J9FA25390000,アニサキス,あにさきす,Anisakis,4,,1,0,00000000,99999999
194,J9FA25391100,カイチュウ,かいちゅう,Ascaris,5,,,0,00000000,99999999
195,J9FA25391200,ホウチュウ,ほうちゅう,Borrelia,5,,,0,00000000,99999999
196,J9FA25410000,住血吸虫,じゅうけつきゅうちゅう,Schistosoma,4,,,0,00000000,99999999
197,J9FA25420000,寄生虫（その他）,きせいちゅう（そのた）,Parasite (Other),4,,,0,00000000,99999999
198,J9FA25430000,寄生虫（詳細不明）,きせいちゅう（しょうさいふめい）,Parasite (N.O.S),4,,,0,00000000,99999999
199,J9FA25431100,生活環境由来,せいかつかんきょうゆらい,From living environment,5,,,0,00000000,99999999
200,J9FA25440000,カビ・菌,かび・きん,Mold/Fungus,4,,,0,00000000,99999999
201,J9FA25450000,アスペルギルス,あすぺるぎるす,Aspergillus,4,,,0,00000000,99999999
202,J9FA25460000,アルテルナリア,あるてるなりあ,Alternaria,4,,,0,00000000,99999999
203,J9FA25470000,エピコッカム,えぴこっかむ,Epicoccum,4,,,0,00000000,99999999
204,J9FA25480000,オーレオバシジウム,おーれおばしじむむ,Aureobasidium,4,,,0,00000000,99999999
205,J9FA25490000,カーブラリア,かーぶらりあ,Curvularia,4,,1,0,00000000,99999999
206,J9FA25510000,カンジダ,かんじだ,Candida,4,,,0,00000000,99999999
207,J9FA25520000,カンジダ・マンナンA,かんじだ・まんなんえー,Candida mannan A,4,,,0,00000000,99999999
208,J9FA25530000,カンジダ・酸性プロテアーゼ,かんじだ・さんせいぷろてあーぜ,Candida acid protease,4,,,0,00000000,99999999
209,J9FA25540000,クラドスポリウム,くらどすぽりうむ,Cladosporium,4,,,0,00000000,99999999
210,J9FA25550000,ステムフィリウム,すてむふぃりうむ,Stemphylium,4,,,0,00000000,99999999
211,J9FA25560000,セファロスポリウム,せふぁろすぽりうむ,Cephalosporium,4,,,0,00000000,99999999
212,J9FA25570000,トリコデルマ,とりこでるま,Trichoderma,4,,,0,00000000,99999999
213,J9FA25580000,トリコフィトン,とりこふぃとん,Trichophyton,4,,,0,00000000,99999999
214,J9FA25590000,フォーマ,ふぉーま,Phoma,4,,,0,00000000,99999999
215,J9FA25610000,フザリウム,ふざりうむ,Fusarium,4,,,0,00000000,99999999
216,J9FA25620000,ペニシリウム,ぺにしりうむ,Penicillium,4,,,0,00000000,99999999
217,J9FA25630000,ヘルミントスポリウム,へるみんとすぽりうむ,Helminthosporium,4,,,0,00000000,99999999
218,J9FA25640000,ボトリチス,ぼとりちす,Botrytis,4,,,0,00000000,99999999
219,J9FA25660000,マラセチア属,まらせちあぞく,Malassezia,4,,,0,00000000,99999999
220,J9FA25670000,マラセチア（ピティロスポリウム）,まらせちあ（ぴてぃろすぽりうむ）,Malassezia (Pityrosporum),4,,,0,00000000,99999999
221,J9FA25680000,ムコール,むこーる,Mucor,4,,,0,00000000,99999999
222,J9FA25690000,リゾプス,りぞぷす,Rhizopus,4,,,0,00000000,99999999
223,J9FA25710000,黄色ブドウ球菌・エンテロトキシンA,おうしょくぶどうきゅうきん・えんてろときしんえー,Staphylococcus aureus enterotoxin A,4,,,0,00000000,99999999
224,J9FA25720000,黄色ブドウ球菌・エンテロトキシンB,おうしょくぶどうきゅうきん・えんてろときしんびー,Staphylococcus aureus enterotoxin B,4,,,0,00000000,99999999
225,J9FA25730000,カビ・菌（その他）,かび・きん（そのた）,Mold/Fungus (Other),4,,,0,00000000,99999999
226,J9FA25740000,カビ・菌（詳細不明）,かび・きん（しょうさいふめい）,Mold/Fungus (N.O.S),4,,1,0,00000000,99999999
227,J9FA25980000,ダニ,だに,Mite,4,,,0,00000000,99999999
228,J9FA25990000,ヤケヒョウヒダニ,やけひょうひだに,House dust mite,4,,,0,00000000,99999999
229,J9FA26000000,コナヒョウヒダニ,こなひょうひだに,Storage mite,3,,,0,00000000,99999999
230,J9FA26110000,アシブトコナダニ,あしぶとこなだに,Tyrophagus putrescentiae,4,,1,0,00000000,99999999
231,J9FA26111100,サヤアシニクダニ,さやあしにくだに,Blomia tropicalis,5,,,0,00000000,99999999
232,J9FA26111200,ケナガコナダニ,けながこなだに,Lepidoglyphus destructor,5,,,0,00000000,99999999
233,J9FA26120000,イエニクダニ,いえにくだに,Dermatophagoides farinae,4,,,0,00000000,99999999
234,J9FA26130000,チリダニ,ちりだに,Dermatophagoides pteronyssinus,4,,,0,00000000,99999999
235,J9FA26131100,ハダニ,はだに,Spider mite,5,,1,0,00000000,99999999
236,J9FA26131200,ツツガムシ,つつがむし,Trombiculid mite,5,,,0,00000000,99999999
237,J9FA26140000,ダニ（その他）,だに（そのた）,Mite (Other),4,,,0,00000000,99999999
238,J9FA26141100,ダニ（詳細不明）,だに（しょうさいふめい）,Mite (N.O.S),5,,,0,00000000,99999999
239,J9FA26141200,ダスト,だすと,Dust,5,,,0,00000000,99999999
240,J9FA26150000,ハウスダスト,はうすだすと,House dust,4,,1,0,00000000,99999999
241,J9FA26150011,ハウスダスト1 (Greer),はうすだすといち（ぐりあ）,House dust 1 (Greer),6,,,0,00000000,99999999
242,J9FA26151100,ハウスダスト2 (Hollister),はうすだすとに（ほるすたー）,House dust 2 (Hollister),5,,,0,00000000,99999999
243,J9FA26160000,ハウスダスト6 (Japan),はうすだすとろく（じゃぱん）,House dust 6 (Japan),4,,1,0,00000000,99999999
244,J9FA26170000,綿,めん,Cotton,4,,1,0,00000000,99999999
245,J9FA26180000,絹,きぬ,Silk,4,,,0,00000000,99999999
246,J9FA26190000,綿花,めんか,Cotton flower,4,,,0,00000000,99999999
247,J9FA26210000,羊毛,ようもう,Wool,4,,,0,00000000,99999999
248,J9FA26220000,化学繊維,かがくせんい,Synthetic fiber,4,,,0,00000000,99999999
249,J9FA26230000,オオバコ種子,おおばこしゅし,Plantain seed,4,,,0,00000000,99999999
250,J9FA26240000,ダスト（その他）,だすと（そのた）,Dust (Other),4,,,0,00000000,99999999
251,J9FA26250000,ダスト（詳細不明）,だすと（しょうさいふめい）,Dust (N.O.S),4,,,0,00000000,99999999
252,J9FA26260000,化粧品,けしょうひん,Cosmetic,4,,,0,00000000,99999999
253,J9FA26270000,化粧水,けしょうすい,Lotion,4,,,0,00000000,99999999
254,J9FA26280000,乳液,にゅうえき,Emulsion,4,,,0,00000000,99999999
255,J9FA26980000,美白剤,びはくざい,Whitening agent,4,,,0,00000000,99999999
256,J9FA26990000,美容液,びようえき,Serum,4,,,0,00000000,99999999
257,J9FA27000000,フェイスクリーム,ふぇいすくりーむ,Face cream,3,,,0,00000000,99999999
258,J9FA27110000,化粧下地,けしょうしたじ,Makeup base,4,,,0,00000000,99999999
259,J9FA27120000,ファンデーション,ふぁんでーしょん,Foundation,4,,1,0,00000000,99999999
260,J9FA27121100,クレンジング,くれんじんぐ,Cleansing agent,5,,,0,00000000,99999999
261,J9FA27121200,洗顔料,せんがんりょう,Facial cleanser,5,,,0,00000000,99999999
262,J9FA27140000,パック,ぱっく,Face pack,4,,,0,00000000,99999999
263,J9FA27141100,アイライナー,あいらいなー,Eyeliner,5,,,0,00000000,99999999
264,J9FA27141200,アイシャドウ,あいしゃどう,Eyeshadow,5,,,0,00000000,99999999
265,J9FA27150000,マスカラ,ますから,Mascara,4,,1,0,00000000,99999999
266,J9FA27150011,口紅,くちべに,Lipstick,6,,,0,00000000,99999999
267,J9FA27151100,リップクリーム,りっぷくりーむ,Lip balm,5,,,0,00000000,99999999
268,J9FA27151200,頬紅,ほおべに,Blush,5,,,0,00000000,99999999
269,J9FA27160000,マニキュア,まにきゅあ,Nail polish,4,,,0,00000000,99999999
270,J9FA27170000,ジェルネイル,じぇるねいる,Gel nail polish,4,,,0,00000000,99999999
271,J9FA27171100,デオドラント,でおどらんと,Deodorant,5,,,0,00000000,99999999
272,J9FA27171200,セスキオレイン酸ソルビタン,せすきおれいんさんそるびたん,Sorbitan sesquioleate,5,,,0,00000000,99999999
273,J9FA27180000,化粧品（その他）,けしょうひん（そのた）,Cosmetic (Other),4,,,0,00000000,99999999
274,J9FA27190000,化粧品（詳細不明）,けしょうひん（しょうさいふめい）,Cosmetic (N.O.S),4,,1,0,00000000,99999999
275,J9FA27210000,サンスクリーン剤,さんすくりーんざい,Sunscreen agent,4,,,0,00000000,99999999
276,J9FA27211200,ベンゾフェノン-3,べんぞふぇのん-さん,Benzophenone-3,5,,,0,00000000,99999999
277,J9FA27220000,ベンゾフェノン-4,べんぞふぇのん-よん,Benzophenone-4,4,,,0,00000000,99999999
278,J9FA27221100,2-[4-(ジエチルアミノ)-2-ヒドロキシ安息香症]安息香酸ヘキシルエステル,に-[よん-(じえちるあみの)-に-ひどろきしんあんそくこうしょう]あんそくこうさんへきしるえすてる,2-[4-(diethylamino)-2-hydroxybenzo]benzoic acid hexyl ester,5,,,0,00000000,99999999
279,J9FA27221200,メトキシケイ皮酸エチルヘキシル,めときしけいひさんえちるへきしる,Ethylhexyl methoxycinnamate,5,,,0,00000000,99999999
280,J9FA27221300,メチレンビス-ベンゾトリアゾリルテトラメチルブチルフェノール,めちれんびす-べんぞとりあぞりるてとらめちるぶちるふぇのーる,Methylenebis-benzotriazolyl tetramethylbutylphenol,5,,,0,00000000,99999999
281,J9FA27221400,オクトクリレン,おくとくりれん,Octocrylene,5,,,0,00000000,99999999
282,J9FA27221500,オクチルトリアゾン,おくちるとりあぞん,Octyltriazone,5,,,0,00000000,99999999
